5046,252250,22668,45616,31596,27133,32211,38952,0,1
5047,252300,22351,45868,32107,26962,31999,39336,0,1
5048,252350,22038,46115,32618,26793,31786,39718,0,1
5049,252400,21730,46358,33130,26625,31574,40098,0,1
5050,252450,21425,46596,33642,26458,31362,40477,0,1
5051,252500,21124,46830,34155,26293,31150,40854,0,1
5052,252550,20827,47059,34667,26129,30938,41230,0,1
5053,252600,20535,47284,35180,25967,30727,41603,0,1
5054,252650,20247,47503,35693,25806,30516,41974,0,1
5055,252700,19964,47718,36205,25648,30305,42343,0,1
5056,252750,19685,47928,36716,25491,30095,42710,0,1
5057,252800,19410,48133,37227,25335,29886,43075,0,1
5058,252850,19141,48333,37738,25182,29677,43437,0,1
5059,252900,18876,48528,38247,25030,29469,43797,0,1
5060,252950,18615,48718,38756,24880,29262,44154,0,1
5061,253000,18360,48903,39263,24733,29055,44508,0,1
5062,253050,18110,49083,39769,24587,28850,44860,0,1
5063,253100,17865,49257,40273,24443,28645,45209,0,1
5064,253150,17624,49426,40776,24301,28441,45555,0,1
5065,253200,17389,49590,41277,24161,28238,45897,0,1
5066,253250,17160,49749,41776,24024,28036,46237,0,1
5067,253300,16935,49901,42274,23888,27835,46573,0,1
5068,253350,16716,50049,42768,23755,27635,46906,0,1
5069,253400,16502,50191,43261,23623,27437,47236,0,1
5070,253450,16294,50327,43751,23495,27239,47562,0,1
5071,253500,16091,50458,44238,23368,27043,47885,0,1
5072,253550,15894,50583,44723,23244,26849,48204,0,1
5073,253600,15703,50703,45204,23122,26656,48519,0,1
5074,253650,15517,50817,45683,23002,26464,48830,0,1
5075,253700,15337,50925,46158,22885,26274,49137,0,1
5076,253750,15163,51027,46629,22770,26085,49441,0,1
5077,253800,14995,51124,47097,22658,25898,49740,0,1
5078,253850,14833,51215,47562,22548,25713,50035,0,1
5079,253900,14676,51300,48022,22441,25529,50326,0,1
5080,253950,14526,51379,48479,22336,25347,50612,0,1
5081,254000,14382,51452,48931,22234,25167,50894,0,1
5082,254050,14243,51520,49379,22135,24989,51172,0,1
5083,254100,14111,51581,49822,22038,24813,51445,0,1
5084,254150,13985,51637,50261,21944,24639,51713,0,1
5085,254200,13866,51686,50695,21853,24467,51976,0,1
5086,254250,13752,51730,51125,21764,24297,52235,0,1
5087,254300,13645,51768,51549,21678,24129,52489,0,1
5088,254350,13544,51800,51968,21595,23963,52738,0,1
5089,254400,13450,51826,52381,21514,23799,52982,0,1
5090,254450,13362,51846,52790,21436,23638,53221,0,1
5091,254500,13280,51860,53192,21362,23479,53455,0,1
5092,254550,13204,51868,53589,21290,23323,53683,0,1
5093,254600,13135,51870,53980,21221,23168,53906,0,1
5094,254650,13073,51866,54365,21154,23017,54124,0,1
5095,254700,13017,51856,54745,21091,22867,54337,0,1
5096,254750,12967,51841,55118,21031,22720,54544,0,1
5097,254800,12924,51819,55484,20973,22576,54746,0,1
5098,254850,12888,51791,55845,20919,22434,54942,0,1
5099,254900,12857,51758,56198,20868,22295,55132,0,1
5100,254950,12834,51718,56546,20819,22159,55317,0,1
5101,255000,12817,51673,56886,20773,22026,55496,0,1
5102,255050,12806,51621,57220,20731,21895,55670,0,1
5103,255100,12802,51564,57547,20691,21767,55837,0,1
5104,255150,12805,51501,57867,20655,21642,55999,0,1
5105,255200,12814,51432,58179,20622,21519,56155,0,1
5106,255250,12830,51358,58485,20591,21400,56304,0,1
5107,255300,12852,51277,58783,20564,21283,56448,0,1
5108,255350,12880,51191,59074,20540,21170,56586,0,1
5109,255400,12915,51099,59358,20518,21059,56717,0,1
5110,255450,12957,51002,59634,20500,20952,56843,0,1
5111,255500,13005,50898,59902,20485,20848,56962,0,1
5112,255550,13059,50789,60163,20473,20746,57076,0,1
5113,255600,13120,50675,60416,20464,20648,57183,0,1
5114,255650,13188,50555,60662,20458,20553,57284,0,1
5115,255700,13261,50429,60899,20456,20461,57378,0,1
5116,255750,13341,50298,61129,20456,20373,57466,0,1
5117,255800,13428,50161,61351,20460,20287,57548,0,1
5118,255850,13520,50019,61564,20466,20205,57624,0,1
5119,255900,13619,49872,61770,20476,20126,57693,0,1
5120,255950,13725,49719,61968,20488,20050,57756,0,1
5121,256000,13836,49561,62158,20504,19978,57813,0,1
5122,256050,13954,49397,62339,20523,19909,57863,0,1
5123,256100,14078,49229,62513,20545,19843,57907,0,1
5124,256150,14208,49055,62678,20570,19781,57944,0,1
5125,256200,14344,48876,62835,20598,19721,57976,0,1
5126,256250,14486,48692,62984,20629,19666,58000,0,1
5127,256300,14634,48503,63125,20664,19613,58018,0,1
5128,256350,14788,48309,63258,20701,19564,58030,0,1
5129,256400,14947,48110,63382,20741,19519,58035,0,1
5130,256450,15113,47906,63498,20784,19477,58034,0,1
5131,256500,15285,47697,63606,20830,19438,58027,0,1
5132,256550,15462,47484,63706,20879,19403,58013,0,1
5133,256600,15645,47266,63798,20932,19371,57993,0,1
5134,256650,15833,47043,63881,20987,19343,57966,0,1
5135,256700,16028,46815,63956,21045,19318,57933,0,1
5136,256750,16227,46583,64024,21106,19296,57893,0,1
5137,256800,16433,46347,64083,21170,19278,57848,0,1
5138,256850,16643,46106,64133,21236,19264,57795,0,1
5139,256900,16859,45861,64176,21306,19252,57737,0,1
5140,256950,17081,45611,64211,21378,19245,57672,0,1
5141,257000,17307,45357,64237,21454,19240,57601,0,1
5142,257050,17539,45099,64256,21532,19240,57524,0,1
5143,257100,17776,44837,64267,21613,19242,57440,0,1
5144,257150,18018,44571,64269,21697,19248,57351,0,1
5145,257200,18265,44301,64264,21783,19258,57255,0,1
5146,257250,18517,44027,64251,21872,19270,57153,0,1
5147,257300,18773,43749,64231,21964,19287,57045,0,1
5148,257350,19035,43467,64202,22059,19306,56931,0,1
5149,257400,19301,43181,64166,22156,19329,56810,0,1
5150,257450,19572,42892,64122,22256,19356,56684,0,1
5151,257500,19847,42599,64070,22358,19385,56552,0,1
5152,257550,20127,42303,64011,22463,19418,56414,0,1
5153,257600,20412,42003,63945,22571,19455,56270,0,1
5154,257650,20700,41700,63871,22681,19495,56120,0,1
5155,257700,20993,41393,63789,22793,19538,55965,0,1
5156,257750,21291,41084,63701,22908,19584,55803,0,1
5157,257800,21592,40771,63605,23026,19634,55636,0,1
5158,257850,21897,40455,63501,23146,19686,55463,0,1
5159,257900,22207,40136,63391,23268,19743,55285,0,1
5160,257950,22520,39814,63274,23393,19802,55101,0,1
5161,258000,22837,39489,63149,23519,19864,54912,0,1
5162,258050,23158,39162,63018,23649,19930,54717,0,1
5163,258100,23482,38831,62879,23780,19999,54517,0,1
5164,258150,23811,38498,62734,23914,20071,54311,0,1
5165,258200,24142,38163,62582,24049,20146,54100,0,1
5166,258250,24477,37825,62423,24187,20224,53884,0,1
5167,258300,24816,37484,62258,24327,20305,53663,0,1
5168,258350,25157,37141,62086,24469,20390,53437,0,1
5169,258400,25502,36796,61908,24614,20477,53205,0,1
5170,258450,25850,36449,61723,24760,20567,52969,0,1
5171,258500,26201,36100,61532,24908,20660,52728,0,1
5172,258550,26555,35748,61334,25058,20756,52482,0,1
5173,258600,26911,35395,61131,25210,20856,52231,0,1
5174,258650,27271,35040,60921,25363,20957,51975,0,1
5175,258700,27633,34683,60705,25519,21062,51715,0,1
5176,258750,27998,34324,60482,25676,21170,51450,0,1
5177,258800,28365,33964,60254,25835,21280,51181,0,1
5178,258850,28734,33602,60020,25996,21393,50907,0,1
5179,258900,29106,33239,59780,26158,21509,50628,0,1
5180,258950,29480,32874,59535,26322,21628,50346,0,1
5181,259000,29857,32508,59283,26488,21749,50059,0,1
5182,259050,30235,32141,59026,26655,21873,49768,0,1
5183,259100,30616,31773,58764,26824,22000,49473,0,1
5184,259150,30998,31403,58495,26994,22129,49174,0,1
5185,259200,31382,31033,58222,27165,22260,48871,0,1
5186,259250,31768,30662,57943,27338,22394,48564,0,1
5187,259300,32155,30290,57658,27512,22531,48254,0,1
5188,259350,32544,29917,57369,27687,22670,47939,0,1
5189,259400,32934,29544,57074,27864,22812,47621,0,1
5190,259450,33326,29170,56773,28042,22955,47300,0,1
5191,259500,33719,28796,56468,28220,23101,46975,0,1
5192,259550,34114,28422,56158,28400,23250,46646,0,1
5193,259600,34509,28047,55843,28582,23401,46314,0,1
5194,259650,34905,27672,55522,28764,23554,45980,0,1
5195,259700,35303,27297,55197,28947,23709,45641,0,1
5196,259750,35701,26922,54867,29131,23866,45300,0,1
5197,259800,36099,26547,54532,29315,24025,44956,0,1
5198,259850,36499,26172,54193,29501,24187,44609,0,1
5199,259900,36899,25797,53849,29688,24350,44259,0,1
5200,259950,37299,25423,53500,29875,24516,43906,0,1
5201,260000,37700,25050,53147,30063,24683,43551,0,1
5202,260050,38101,24676,52790,30251,24853,43193,0,1
5203,260100,38503,24304,52427,30440,25024,42833,0,1
5204,260150,38904,23932,52061,30630,25197,42470,0,1
5205,260200,39306,23561,51690,30820,25372,42105,0,1
5206,260250,39707,23191,51315,31011,25549,41738,0,1
5207,260300,40108,22822,50936,31202,25727,41368,0,1
5208,260350,40509,22453,50553,31393,25907,40997,0,1
5209,260400,40910,22087,50166,31585,26089,40623,0,1
5210,260450,41310,21721,49774,31777,26272,40248,0,1
5211,260500,41709,21356,49379,31969,26457,39871,0,1
5212,260550,42108,20994,48980,32162,26643,39492,0,1
5213,260600,42506,20632,48577,32354,26831,39112,0,1
5214,260650,42904,20272,48170,32547,27021,38730,0,1
5215,260700,43300,19914,47759,32740,27211,38346,0,1
5216,260750,43696,19558,47345,32932,27403,37962,0,1
5217,260800,44090,19204,46927,33125,27597,37576,0,1
5218,260850,44483,18851,46506,33318,27791,37189,0,1
5219,260900,44875,18501,46081,33510,27987,36800,0,1
5220,260950,45265,18152,45653,33702,28184,36411,0,1
5221,261000,45655,17806,45222,33894,28382,36021,0,1
5222,261050,46042,17463,44787,34086,28582,35630,0,1
5223,261100,46428,17121,44349,34277,28782,35239,0,1
5224,261150,46812,16783,43908,34468,28983,34847,0,1
5225,261200,47194,16446,43464,34658,29185,34454,0,1
5226,261250,47575,16113,43017,34848,29388,34061,0,1
5227,261300,47953,15782,42568,35038,29592,33668,0,1
5228,261350,48329,15454,42115,35227,29797,33274,0,1
5229,261400,48703,15129,41660,35415,30002,32880,0,1
5230,261450,49075,14807,41202,35603,30209,32487,0,1
5231,261500,49444,14488,40741,35789,30415,32093,0,1
5232,261550,49811,14172,40278,35976,30623,31700,0,1
5233,261600,50175,13860,39813,36161,30831,31307,0,1
5234,261650,50537,13551,39346,36345,31039,30914,0,1
5235,261700,50896,13245,38876,36529,31248,30521,0,1
5236,261750,51252,12943,38404,36711,31458,30129,0,1
5237,261800,51605,12644,37930,36893,31667,29738,0,1
5238,261850,51955,12349,37454,37074,31878,29347,0,1
5239,261900,52303,12058,36976,37253,32088,28957,0,1
5240,261950,52646,11771,36497,37432,32299,28568,0,1
5241,262000,52987,11487,36016,37609,32510,28180,0,1
5242,262050,53324,11208,35533,37785,32721,27793,0,1
5243,262100,53658,10932,35049,37959,32932,27407,0,1
5244,262150,53989,10661,34563,38133,33143,27023,0,1
5245,262200,54315,10394,34076,38305,33354,26640,0,1
5246,262250,54638,10131,33588,38476,33565,26258,0,1
5247,262300,54957,9872,33099,38645,33776,25878,0,1
5248,262350,55273,9618,32609,38813,33986,25500,0,1
5249,262400,55584,9369,32118,38979,34197,25123,0,1
5250,262450,55892,9124,31627,39144,34407,24748,0,1
5251,262500,56195,8883,31135,39307,34617,24375,0,1
5252,262550,56494,8647,30643,39468,34826,24004,0,1
5253,262600,56789,8416,30150,39628,35035,23636,0,1
5254,262650,57079,8190,29658,39786,35243,23269,0,1
5255,262700,57366,7969,29165,39942,35451,22905,0,1
5256,262750,57647,7752,28672,40097,35659,22543,0,1
5257,262800,57924,7541,28179,40249,35865,22184,0,1
5258,262850,58197,7334,27687,40400,36071,21828,0,1
5259,262900,58464,7133,27195,40549,36276,21474,0,1
5260,262950,58727,6937,26704,40696,36481,21122,0,1
5261,263000,58985,6746,26214,40841,36684,20774,0,1
5262,263050,59238,6560,25724,40984,36887,20428,0,1
5263,263100,59486,6379,25236,41124,37089,20086,0,1
5264,263150,59729,6204,24748,41263,37289,19747,0,1
5265,263200,59967,6035,24262,41400,37489,19411,0,1
5266,263250,60200,5870,23777,41534,37687,19078,0,1
5267,263300,60427,5712,23294,41666,37885,18748,0,1
5268,263350,60649,5558,22812,41796,38081,18423,0,1
5269,263400,60866,5411,22333,41924,38276,18100,0,1
5270,263450,61077,5269,21855,42049,38469,17781,0,1
5271,263500,61283,5132,21379,42172,38661,17466,0,1
5272,263550,61483,5001,20906,42292,38852,17155,0,1
5273,263600,61678,4876,20435,42410,39041,16848,0,1
5274,263650,61867,4757,19967,42526,39229,16545,0,1
5275,263700,62050,4643,19501,42639,39415,16245,0,1
5276,263750,62228,4536,19038,42750,39599,15950,0,1
5277,263800,62399,4434,18578,42859,39782,15659,0,1
5278,263850,62565,4338,18121,42964,39963,15373,0,1
5279,263900,62725,4248,17668,43067,40142,15090,0,1
5280,263950,62879,4163,17218,43168,40319,14812,0,1
5281,264000,63027,4085,16771,43266,40495,14539,0,1
5282,264050,63169,4012,16329,43361,40668,14270,0,1
5283,264100,63305,3946,15890,43454,40840,14006,0,1
5284,264150,63434,3885,15455,43543,41010,13747,0,1
5285,264200,63558,3831,15024,43631,41177,13492,0,1
5286,264250,63675,3782,14597,43715,41343,13242,0,1
5287,264300,63786,3740,14175,43797,41506,12997,0,1
5288,264350,63891,3703,13757,43875,41667,12757,0,1
5289,264400,63990,3673,13344,43951,41826,12523,0,1
5290,264450,64082,3648,12936,44025,41982,12293,0,1
5291,264500,64168,3629,12533,44095,42136,12068,0,1
5292,264550,64248,3617,12134,44163,42288,11849,0,1
5293,264600,64321,3610,11741,44227,42437,11635,0,1
5294,264650,64388,3610,11353,44289,42584,11427,0,1
5295,264700,64449,3615,10971,44348,42728,11223,0,1
5296,264750,64503,3627,10594,44404,42870,11026,0,1
5297,264800,64551,3644,10223,44457,43009,10833,0,1
5298,264850,64592,3668,9858,44507,43146,10647,0,1
5299,264900,64627,3697,9499,44554,43280,10466,0,1
5300,264950,64655,3732,9145,44598,43412,10290,0,1
5301,265000,64677,3774,8798,44639,43540,10120,0,1
5302,265050,64693,3821,8457,44677,43666,9956,0,1
5303,265100,64702,3874,8122,44712,43790,9798,0,1
5304,265150,64705,3933,7793,44744,43910,9646,0,1
5305,265200,64701,3998,7472,44773,44027,9499,0,1
5306,265250,64690,4068,7156,44800,44142,9359,0,1
5307,265300,64674,4145,6848,44823,44253,9224,0,1
5308,265350,64650,4227,6546,44843,44362,9095,0,1
5309,265400,64621,4315,6251,44860,44468,8972,0,1
5310,265450,64585,4409,5963,44873,44571,8856,0,1
5311,265500,64542,4509,5682,44884,44670,8745,0,1
5312,265550,64493,4614,5408,44892,44767,8641,0,1
5313,265600,64438,4725,5142,44897,44861,8542,0,1
5314,265650,64377,4841,4883,44899,44951,8450,0,1
5315,265700,64309,4963,4631,44898,45038,8364,0,1
5316,265750,64235,5090,4386,44894,45122,8284,0,1
5317,265800,64154,5223,4149,44886,45203,8210,0,1
5318,265850,64067,5362,3920,44876,45281,8143,0,1
5319,265900,63974,5506,3698,44863,45356,8081,0,1
5320,265950,63875,5655,3483,44846,45427,8026,0,1
5321,266000,63770,5810,3277,44827,45496,7978,0,1
5322,266050,63659,5969,3078,44804,45561,7935,0,1
5323,266100,63541,6134,2887,44779,45622,7899,0,1
5324,266150,63418,6305,2703,44751,45681,7869,0,1
5325,266200,63288,6480,2528,44719,45736,7845,0,1
5326,266250,63152,6660,2360,44685,45788,7827,0,1
5327,266300,63011,6846,2201,44647,45836,7816,0,1
5328,266350,62863,7036,2049,44607,45881,7811,0,1
5329,266400,62710,7232,1905,44564,45923,7813,0,1
5330,266450,62551,7432,1769,44518,45962,7820,0,1
5331,266500,62386,7637,1641,44469,45997,7834,0,1
5332,266550,62216,7847,1521,44417,46029,7854,0,1
5333,266600,62039,8062,1409,44362,46057,7881,0,1
5334,266650,61858,8281,1305,44304,46083,7913,0,1
5335,266700,61670,8505,1209,44244,46104,7952,0,1
5336,266750,61477,8733,1121,44180,46123,7997,0,1
5337,266800,61279,8966,1041,44114,46138,8048,0,1
5338,266850,61075,9204,969,44045,46149,8105,0,1
5339,266900,60866,9445,905,43973,46158,8169,0,1
5340,266950,60652,9691,849,43899,46163,8238,0,1
5341,267000,60432,9941,801,43822,46164,8314,0,1
5342,267050,60207,10196,761,43742,46163,8395,1,1
5343,267100,59978,10454,729,43659,46158,8483,0,1
5344,267150,59743,10717,705,43573,46149,8577,0,1
5345,267200,59503,10983,688,43485,46138,8677,0,1
5346,267250,59258,11253,680,43395,46123,8782,0,1
5347,267300,59009,11528,679,43302,46104,8894,0,1
5348,267350,58754,11806,687,43206,46083,9011,0,1
5349,267400,58495,12087,702,43107,46058,9134,0,1
5350,267450,58232,12372,724,43006,46030,9264,0,1
5351,267500,57963,12661,755,42903,45998,9398,0,1
5352,267550,57691,12954,793,42797,45964,9539,0,1
5353,267600,57414,13249,839,42689,45926,9685,0,1
5354,267650,57132,13548,892,42578,45885,9837,0,1
5355,267700,56846,13851,953,42465,45840,9995,0,1
5356,267750,56556,14156,1022,42349,45793,10158,0,1
5357,267800,56262,14465,1097,42231,45742,10326,0,1
5358,267850,55964,14777,1181,42111,45688,10500,0,1
5359,267900,55662,15091,1272,41989,45631,10680,0,1
5360,267950,55356,15409,1370,41864,45571,10864,0,1
5361,268000,55046,15729,1475,41737,45508,11054,0,1
5362,268050,54733,16052,1588,41608,45441,11250,0,1
5363,268100,54416,16378,1707,41477,45372,11450,0,1
5364,268150,54095,16707,1834,41344,45300,11656,0,1
5365,268200,53770,17038,1968,41208,45224,11867,0,1
5366,268250,53443,17371,2109,41071,45146,12083,0,1
5367,268300,53112,17707,2257,40931,45064,12304,0,1
5368,268350,52777,18045,2412,40790,44980,12529,0,1
5369,268400,52440,18385,2574,40647,44893,12760,0,1
5370,268450,52099,18727,2743,40501,44803,12995,0,1
5371,268500,51756,19072,2918,40354,44709,13236,0,1
5372,268550,51409,19418,3100,40205,44614,13480,0,1
5373,268600,51060,19766,3289,40054,44515,13730,0,1
5374,268650,50707,20116,3484,39902,44413,13984,0,1
5375,268700,50353,20468,3686,39748,44309,14242,0,1
5376,268750,49995,20821,3895,39592,44202,14505,0,1
5377,268800,49635,21176,4109,39434,44092,14773,0,1
5378,268850,49273,21532,4330,39275,43980,15044,0,1
5379,268900,48908,21890,4558,39114,43865,15320,0,1
5380,268950,48541,22249,4791,38952,43747,15600,0,1
5381,269000,48172,22609,5031,38788,43627,15884,0,1
5382,269050,47801,22971,5277,38623,43504,16172,0,1
5383,269100,47427,23333,5529,38456,43378,16465,0,1
5384,269150,47052,23697,5787,38288,43250,16761,0,1
5385,269200,46675,24061,6051,38119,43120,17060,0,1
5386,269250,46296,24426,6321,37948,42987,17364,0,1
5387,269300,45916,24792,6597,37776,42852,17671,0,1
5388,269350,45534,25158,6878,37603,42714,17982,0,1
5389,269400,45151,25525,7165,37428,42574,18296,0,1
5390,269450,44766,25893,7458,37253,42432,18614,0,1
5391,269500,44380,26260,7757,37076,42287,18935,0,1
5392,269550,43993,26628,8060,36899,42140,19259,0,1
5393,269600,43605,26997,8370,36720,41991,19587,0,1
5394,269650,43215,27365,8685,36541,41840,19918,0,1
5395,269700,42825,27733,9005,36360,41687,20252,0,1
5396,269750,42434,28101,9330,36179,41531,20589,0,1
5397,269800,42042,28470,9661,35997,41374,20928,0,1
5398,269850,41649,28837,9997,35814,41214,21271,0,1
5399,269900,41256,29205,10338,35630,41052,21616,0,1
5400,269950,40863,29572,10684,35445,40889,21964,0,1
5401,270000,40469,29939,11035,35260,40723,22315,0,1
5402,270050,40074,30304,11391,35075,40556,22668,0,1
5403,270100,39680,30670,11752,34888,40386,23023,0,1
5404,270150,39285,31034,12118,34701,40215,23381,0,1
5405,270200,38891,31398,12488,34514,40042,23742,0,1
5406,270250,38496,31760,12863,34326,39868,24104,0,1
5407,270300,38102,32122,13243,34138,39692,24468,0,1
5408,270350,37708,32482,13627,33950,39514,24835,0,1
5409,270400,37314,32842,14015,33761,39334,25203,0,1
5410,270450,36921,33200,14408,33572,39153,25573,0,1
5411,270500,36528,33556,14806,33383,38970,25945,0,1
5412,270550,36136,33911,15207,33193,38786,26319,0,1
5413,270600,35745,34264,15613,33003,38600,26694,0,1
5414,270650,35354,34616,16023,32814,38413,27071,0,1
5415,270700,34964,34966,16437,32624,38224,27449,0,1
5416,270750,34576,35314,16855,32434,38034,27829,0,1
5417,270800,34188,35661,17277,32245,37843,28210,0,1
5418,270850,33802,36005,17703,32055,37651,28592,0,1
5419,270900,33417,36347,18132,31866,37457,28975,0,1
5420,270950,33033,36687,18565,31677,37262,29359,0,1
5421,271000,32651,37024,19002,31488,37066,29744,0,1
5422,271050,32270,37359,19442,31299,36869,30130,0,1
5423,271100,31891,37692,19886,31110,36671,30516,0,1
5424,271150,31514,38022,20333,30922,36472,30903,0,1
5425,271200,31138,38350,20783,30735,36272,31291,0,1
5426,271250,30765,38675,21236,30548,36071,31679,0,1
5427,271300,30393,38997,21693,30361,35869,32067,0,1
5428,271350,30024,39316,22152,30175,35666,32456,0,1
5429,271400,29657,39632,22615,29990,35463,32845,0,1
5430,271450,29292,39945,23079,29805,35259,33234,0,1
5431,271500,28929,40255,23547,29621,35054,33622,0,1
5432,271550,28569,40562,24017,29437,34848,34011,0,1
5433,271600,28212,40866,24490,29255,34642,34400,0,1
5434,271650,27857,41166,24965,29073,34436,34788,0,1
5435,271700,27505,41463,25443,28892,34229,35176,0,1
5436,271750,27156,41756,25922,28712,34021,35564,0,1
5437,271800,26809,42046,26404,28533,33813,35951,0,1
5438,271850,26466,42331,26888,28355,33604,36338,0,1
5439,271900,26126,42614,27374,28178,33396,36724,0,1
5440,271950,25789,42892,27861,28002,33187,37108,0,1
5441,272000,25455,43166,28350,27827,32978,37492,0,1
5442,272050,25125,43436,28841,27653,32768,37875,0,1
5443,272100,24798,43703,29333,27481,32559,38257,0,1
5444,272150,24475,43965,29827,27309,32349,38638,0,1
5445,272200,24155,44223,30322,27140,32140,39017,0,1
5446,272250,23839,44477,30817,26971,31930,39395,0,1
5447,272300,23527,44726,31314,26804,31721,39772,0,1
5448,272350,23219,44971,31812,26638,31512,40147,0,1
5449,272400,22914,45211,32310,26474,31303,40520,0,1
5450,272450,22614,45447,32808,26311,31094,40891,0,1
5451,272500,22318,45678,33307,26150,30886,41261,0,1
5452,272550,22026,45905,33807,25990,30678,41629,0,1
5453,272600,21738,46127,34306,25832,30470,41994,0,1
5454,272650,21455,46344,34806,25676,30263,42358,0,1
5455,272700,21176,46556,35305,25522,30056,42719,0,1
5456,272750,20902,46764,35804,25369,29850,43078,0,1
5457,272800,20632,46966,36303,25218,29644,43434,0,1
5458,272850,20367,47163,36801,25069,29439,43788,0,1
5459,272900,20106,47356,37299,24921,29235,44140,0,1
5460,272950,19851,47543,37795,24776,29032,44489,0,1
5461,273000,19600,47725,38291,24633,28829,44835,0,1
5462,273050,19354,47901,38786,24491,28627,45178,0,1
5463,273100,19114,48073,39279,24352,28426,45518,0,1
5464,273150,18878,48239,39771,24214,28227,45855,0,1
5465,273200,18648,48400,40261,24079,28028,46189,0,1
5466,273250,18422,48555,40750,23946,27830,46520,0,1
5467,273300,18202,48705,41237,23815,27633,46848,0,1
5468,273350,17988,48849,41722,23686,27438,47172,0,1
5469,273400,17778,48988,42205,23559,27244,47493,0,1
5470,273450,17575,49122,42685,23435,27051,47810,0,1
5471,273500,17376,49249,43163,23313,26860,48123,0,1
5472,273550,17184,49371,43638,23194,26670,48433,0,1
5473,273600,16997,49488,44111,23076,26481,48739,0,1
5474,273650,16815,49598,44581,22961,26294,49041,0,1
5475,273700,16640,49703,45048,22849,26108,49339,0,1
5476,273750,16470,49803,45511,22739,25924,49633,0,1
5477,273800,16306,49896,45971,22631,25742,49922,0,1
5478,273850,16148,49984,46428,22526,25562,50208,0,1
5479,273900,15996,50066,46881,22424,25383,50489,0,1
5480,273950,15850,50142,47330,22324,25206,50766,0,1
5481,274000,15709,50212,47775,22227,25031,51039,0,1
5482,274050,15575,50276,48217,22132,24857,51306,0,1
5483,274100,15447,50334,48654,22040,24686,51570,0,1
5484,274150,15325,50387,49087,21950,24517,51828,0,1
5485,274200,15209,50433,49515,21864,24349,52082,0,1
5486,274250,15100,50474,49938,21780,24184,52331,0,1
5487,274300,14997,50508,50357,21699,24021,52576,0,1
5488,274350,14899,50537,50771,21620,23861,52815,0,1
5489,274400,14809,50560,51180,21544,23702,53049,0,1
5490,274450,14724,50577,51584,21471,23546,53278,0,1
5491,274500,14646,50587,51983,21401,23392,53502,0,1
5492,274550,14574,50592,52376,21334,23240,53721,0,1
5493,274600,14509,50591,52763,21270,23091,53935,0,1
5494,274650,14449,50584,53145,21208,22944,54143,0,1
5495,274700,14397,50571,53521,21150,22800,54345,0,1
5496,274750,14350,50553,53891,21094,22659,54543,0,1
5497,274800,14310,50528,54255,21041,22520,54735,0,1
5498,274850,14277,50497,54613,20991,22383,54921,0,1
5499,274900,14250,50461,54965,20944,22249,55102,0,1
5500,274950,14229,50418,55311,20901,22118,55277,0,1
5501,275000,14215,50370,55650,20860,21990,55446,0,1
5502,275050,14208,50316,55982,20822,21864,55610,0,1
5503,275100,14206,50256,56308,20787,21741,55767,0,1
5504,275150,14212,50190,56627,20755,21621,55919,0,1
5505,275200,14223,50118,56940,20726,21504,56066,0,1
5506,275250,14241,50041,57245,20700,21390,56206,0,1
5507,275300,14266,49958,57544,20677,21278,56340,0,1
5508,275350,14297,49869,57835,20657,21170,56468,0,1
5509,275400,14334,49774,58119,20641,21064,56590,0,1
5510,275450,14378,49674,58397,20627,20962,56706,0,1
5511,275500,14428,49568,58666,20616,20863,56817,0,1
5512,275550,14485,49456,58929,20608,20766,56920,0,1
5513,275600,14548,49339,59184,20604,20673,57018,0,1
5514,275650,14617,49217,59432,20602,20583,57110,0,1
5515,275700,14692,49089,59672,20604,20497,57195,0,1
5516,275750,14774,48955,59904,20608,20413,57274,0,1
5517,275800,14862,48816,60129,20616,20332,57347,0,1
5518,275850,14956,48672,60346,20626,20255,57414,0,1
5519,275900,15057,48522,60555,20640,20181,57474,0,1
5520,275950,15163,48367,60757,20657,20110,57528,0,1
5521,276000,15276,48207,60951,20677,20043,57576,0,1
5522,276050,15395,48041,61136,20699,19979,57617,0,1
5523,276100,15520,47871,61314,20725,19918,57652,0,1
5524,276150,15651,47695,61485,20754,19860,57681,0,1
5525,276200,15788,47514,61647,20786,19806,57704,0,1
5526,276250,15930,47328,61801,20821,19755,57720,0,1
5527,276300,16079,47137,61948,20859,19707,57730,0,1
5528,276350,16234,46941,62086,20899,19663,57733,0,1
5529,276400,16394,46741,62217,20943,19622,57730,0,1
5530,276450,16560,46535,62339,20990,19584,57721,0,1
5531,276500,16732,46325,62454,21040,19550,57706,0,1
5532,276550,16909,46110,62560,21092,19519,57684,0,1
5533,276600,17093,45890,62659,21148,19492,57656,0,1
5534,276650,17281,45666,62749,21206,19468,57621,0,1
5535,276700,17475,45437,62832,21268,19447,57580,0,1
5536,276750,17675,45204,62907,21332,19430,57533,0,1
5537,276800,17880,44966,62974,21399,19416,57480,0,1
5538,276850,18090,44724,63032,21469,19406,57420,0,1
5539,276900,18306,44478,63083,21542,19399,57355,0,1
5540,276950,18527,44227,63127,21617,19396,57283,0,1
5541,277000,18753,43972,63162,21695,19395,57205,0,1
5542,277050,18984,43713,63189,21776,19399,57121,0,1
5543,277100,19220,43450,63209,21860,19405,57030,0,1
5544,277150,19461,43184,63221,21947,19415,56934,0,1
5545,277200,19707,42913,63225,22036,19429,56831,0,1
